Date;Time;instr;price;volume;Exchg;Sales;Corr;Seq;Stop;Source;TRF;Excl;Filter
11.01.2011;13:58:38.753;35;19.708;200;D;@;0;1389410;N;C;T;;
11.01.2011;13:58:38.753;35;19.56;100;D;@;0;1389411;N;C;T;;
11.01.2011;13:58:38.853;35;19.698;100;D;@;0;1389412;N;C;T;;
11.01.2011;13:58:38.853;35;19.708;100;D;@;0;1389413;N;C;T;;
11.01.2011;13:58:40.452;35;19.698;100;D;@;0;1389724;N;C;T;;
11.01.2011;13:58:40.454;35;19.706;200;D;@;0;1389725;N;C;T;;
11.01.2011;13:58:43.433;35;19.75;100;K;@;0;1389783;N;C;;;
11.01.2011;13:58:44.452;35;19.665;100;D;@;0;1389832;N;C;T;;
11.01.2011;13:59:56.852;35;19.631;150;D;@;0;1394147;N;C;T;;
11.01.2011;14:04:02.660;35;19.75;100;K;@;0;1415469;N;C;;;
11.01.2011;14:04:02.660;35;19.75;200;K;F;0;1415470;N;C;;;
11.01.2011;14:04:07.396;35;19.74;100;K;@;0;1415841;N;C;;;
11.01.2011;14:06:01.353;35;19.696;100;D;@;0;1424782;N;C;T;;
11.01.2011;14:08:13.522;35;19.726;100;D;@;0;1433971;N;C;T;;
11.01.2011;14:10:21.447;35;19.75;100;T;@;0;1442055;N;C;;;
11.01.2011;14:10:59.561;35;19.74;100;K;F;0;1444693;N;C;;;
11.01.2011;14:12:14.087;35;19.71;200;K;@;0;1449415;N;C;;;
11.01.2011;14:14:26.969;35;19.74;100;K;@;0;1457619;N;C;;;
11.01.2011;14:14:27.601;35;19.74;100;K;F;0;1457630;N;C;;;
11.01.2011;14:15:58.852;35;19.72;100;K;@;0;1464997;N;C;;;
11.01.2011;14:16:06.082;35;19.74;100;T;F;0;1465237;N;C;;;
11.01.2011;14:21:41.898;35;19.75;100;T;@;0;1489897;N;C;;;
11.01.2011;14:24:47.097;35;19.75;100;P;F;0;1502372;N;C;;;
11.01.2011;14:24:47.097;35;19.75;100;T;F;0;1502373;N;C;;;
11.01.2011;14:24:47.097;35;19.75;200;T;F;0;1502374;N;C;;;
11.01.2011;14:24:47.099;35;19.75;200;K;F;0;1502375;N;C;;;
11.01.2011;14:24:47.107;35;19.78;100;N;F;0;1502376;N;C;;;
11.01.2011;14:24:47.119;35;19.82;110;K;F;0;1502377;N;C;;;
11.01.2011;14:27:18.952;35;19.82;100;K;@;0;1515761;N;C;;;
11.01.2011;14:29:45.205;35;19.81;100;N;F;0;1527000;N;C;;;
11.01.2011;14:29:45.207;35;19.81;100;K;F;0;1527001;N;C;;;
11.01.2011;14:29:45.209;35;19.81;100;K;F;0;1527002;N;C;;;
11.01.2011;14:29:51.209;35;19.82;100;N;F;0;1528449;N;C;;;
11.01.2011;14:29:51.213;35;19.82;100;K;F;0;1528450;N;C;;;
11.01.2011;14:30:54.849;35;19.924;100;D;@;0;1534068;N;C;T;;
11.01.2011;14:34:15.048;35;19.93;100;K;@;0;1547380;N;C;;;
11.01.2011;14:43:41.180;35;19.92;100;K;@;0;1591101;N;C;;;
11.01.2011;14:46:15.750;35;19.9139;1000;D;@;0;1603791;N;C;T;;
11.01.2011;14:46:21.250;35;19.96;100;K;@;0;1604373;N;C;;;
11.01.2011;14:46:23.265;35;19.96;100;K;@;0;1604961;N;C;;;
11.01.2011;14:51:46.316;35;19.99;100;K;@;0;1627133;N;C;;;
11.01.2011;14:51:56.653;35;19.96;100;K;@;0;1627530;N;C;;;
11.01.2011;14:52:30.711;35;19.96;100;K;@;0;1631676;N;C;;;
11.01.2011;14:52:30.711;35;19.96;100;K;@;0;1631677;N;C;;;
11.01.2011;14:52:53.719;35;19.96;100;K;@;0;1633789;N;C;;;
11.01.2011;14:54:01.944;35;19.99;200;N;F;0;1640984;N;C;;;
11.01.2011;14:54:01.950;35;19.99;100;Z;F;0;1640985;N;C;;;
11.01.2011;14:54:01.956;35;20;200;N;F;0;1640986;N;C;;;
11.01.2011;14:56:27.482;35;19.9757;400;D;@;0;1653597;N;C;T;;
11.01.2011;14:56:52.182;35;19.95;100;K;F;0;1654433;N;C;;;
11.01.2011;14:56:52.184;35;19.95;100;K;@;0;1654434;N;C;;;
11.01.2011;15:05:05.638;35;19.92;100;K;@;0;1702712;N;C;;;
11.01.2011;15:05:07.684;35;19.92;100;K;@;0;1703067;N;C;;;
11.01.2011;15:08:05.767;35;19.8;100;N;F;0;1722934;N;C;;;
11.01.2011;15:08:05.773;35;19.92;100;K;F;0;1722935;N;C;;;
11.01.2011;15:11:09.792;35;19.9;100;K;@;0;1738337;N;C;;;
11.01.2011;15:16:15.326;35;19.86;100;N;F;0;1764098;N;C;;;
11.01.2011;15:16:44.514;35;19.8759;200;D;@;0;1768381;N;C;T;;
11.01.2011;15:17:05.886;35;19.87;200;K;@;0;1771160;N;C;;;
11.01.2011;15:17:33.029;35;19.76;100;N;@;0;1774028;N;C;;;
11.01.2011;15:21:41.862;35;19.78;100;K;@;0;1800231;N;C;;;
11.01.2011;15:21:42.096;35;19.75;475;P;F;0;1800269;N;C;;;
11.01.2011;15:21:42.148;35;19.7;900;D;@;0;1800273;N;C;T;;
11.01.2011;15:21:51.957;35;19.83;100;B;F;0;1801225;N;C;;;
11.01.2011;15:21:51.969;35;19.82;200;N;F;0;1801226;N;C;;;
11.01.2011;15:21:53.183;35;19.66;100;N;F;0;1801329;N;C;;;
11.01.2011;15:23:25.119;35;19.76;100;K;@;0;1810083;N;C;;;
11.01.2011;15:23:38.546;35;19.7;100;N;@;0;1811511;N;C;;;
11.01.2011;15:27:33.651;35;19.786;200;D;@;0;1836169;N;C;T;;
11.01.2011;15:31:47.980;35;19.82;100;P;@;0;1867542;N;C;;;
11.01.2011;15:33:47.251;35;19.84;100;K;@;0;1880984;N;C;;;
11.01.2011;15:34:20.059;35;19.87;100;P;F;0;1884369;N;C;;;
11.01.2011;15:34:20.059;35;19.85;100;D;@;0;1884370;N;C;N;;
11.01.2011;15:34:20.061;35;19.87;100;N;F;0;1884371;N;C;;;
11.01.2011;15:37:54.211;35;20.042;300;D;@;0;1910659;N;C;T;;
11.01.2011;15:37:59.559;35;20;100;N;@;0;1910880;N;C;;;
11.01.2011;15:38:03.560;35;20.06;100;K;@;0;1911630;N;C;;;
11.01.2011;15:38:04.350;35;20.07;100;Y;@;0;1911665;N;C;;;
11.01.2011;15:38:50.034;35;20.062;150;D;@;0;1917427;N;C;T;;
11.01.2011;15:39:10.046;35;20.0565;300;D;@;0;1919787;N;C;T;;
11.01.2011;15:39:40.486;35;20.02;100;P;F;0;1924417;N;C;;;
11.01.2011;15:39:44.331;35;20.02;100;N;@;0;1925494;N;C;;;
11.01.2011;15:39:49.615;35;20.05;200;K;@;0;1926127;N;C;;;
11.01.2011;15:43:09.603;35;20.06;200;K;@;0;1959039;N;C;;;
11.01.2011;15:44:36.670;35;20.11;400;K;@;0;1974473;N;C;;;
11.01.2011;15:44:37.761;35;20.12;100;N;@;0;1974596;N;C;;;
11.01.2011;15:45:04.469;35;20.09;100;P;@;0;1983061;N;C;;;
11.01.2011;15:45:11.616;35;20.09;100;T;@;0;1985211;N;C;;;
11.01.2011;15:45:58.348;35;20.1299;2000;D;@;0;1994534;N;C;T;;
11.01.2011;15:45:59.180;35;20.08;100;N;F;0;1994700;N;C;;;
11.01.2011;15:46:02.181;35;19.98;100;P;F;0;1999223;N;C;;;
11.01.2011;15:47:34.093;35;20.04;100;T;@;0;2038819;N;C;;;
11.01.2011;15:47:39.610;35;19.89;100;B;@;0;2039594;N;C;;;
11.01.2011;15:47:39.626;35;19.88;100;N;F;0;2039596;N;C;;;
11.01.2011;15:49:06.888;35;20.02;100;K;@;0;2056711;N;C;;;
11.01.2011;15:49:28.019;35;20.04;100;K;@;0;2061232;N;C;;;
11.01.2011;15:49:29.425;35;20.07;100;N;@;0;2061524;N;C;;;
11.01.2011;15:49:30.121;35;20.1;160;T;@;0;2061600;N;C;;;
11.01.2011;15:49:30.824;35;20.132;500;D;@;0;2061803;N;C;T;;
11.01.2011;15:49:49.364;35;20.06;100;K;F;0;2065881;N;C;;;
11.01.2011;15:50:02.532;35;20.06;100;K;@;0;2068552;N;C;;;
11.01.2011;15:50:04.749;35;20.06;100;D;@;0;2068836;N;C;T;;
11.01.2011;15:50:35.885;35;19.99;100;T;F;0;2076060;N;C;;;
11.01.2011;15:51:22.178;35;19.98;100;T;F;0;2086135;N;C;;;
11.01.2011;15:53:25.993;35;19.955;100;K;@;0;2115886;N;C;;;
11.01.2011;15:54:02.588;35;19.94;100;K;F;0;2124585;N;C;;;
11.01.2011;15:54:02.590;35;19.94;150;K;@;0;2124587;N;C;;;
11.01.2011;15:55:04.161;35;19.9;100;K;@;0;2145074;N;C;;;
11.01.2011;15:55:04.171;35;19.9;100;D;@;0;2145082;N;C;T;;
11.01.2011;15:55:15.101;35;19.93;100;D;@;0;2149818;N;C;T;;
11.01.2011;15:55:15.195;35;19.94;100;N;@;0;2149834;N;C;;;
11.01.2011;15:55:16.205;35;19.95;100;N;@;0;2151233;N;C;;;
11.01.2011;15:55:16.259;35;19.95;200;N;F;0;2151268;N;C;;;
11.01.2011;15:55:17.059;35;19.9;100;D;@;0;2151610;N;C;T;;
11.01.2011;15:55:32.493;35;20.06;100;K;@;0;2157251;N;C;;;
11.01.2011;15:57:17.628;35;20.065;100;K;@;0;2190503;N;C;;;
11.01.2011;15:57:47.737;35;20.025;100;K;@;0;2199540;N;C;;;
11.01.2011;15:57:58.374;35;19.99;100;K;@;0;2202286;N;C;;;
11.01.2011;15:58:01.879;35;19.995;100;K;@;0;2204370;N;C;;;
11.01.2011;15:58:42.445;35;20.105;100;K;@;0;2216474;N;C;;;
11.01.2011;15:58:47.659;35;20.105;100;K;@;0;2217775;N;C;;;
11.01.2011;15:59:10.813;35;20.06;100;N;@;0;2225706;N;C;;;
11.01.2011;15:59:22.905;35;20.02;100;Z;F;0;2230208;N;C;;;
11.01.2011;15:59:32.837;35;20.02;100;N;@;0;2235393;N;C;;;
11.01.2011;15:59:32.841;35;20.02;100;Z;@;0;2235397;N;C;;;
11.01.2011;16:00:00.375;35;20.02;100;P;M;0;2248292;N;C;;X;
11.01.2011;16:00:01.439;35;19.98;100;T;M;0;2248517;N;C;;X;
11.01.2011;16:07:46.286;35;19.97;100;N;6;0;2249301;N;C;;;
11.02.2011;09:46:48.773;35;20.2;100;N;F;0;80515;N;C;;;
11.02.2011;09:46:57.694;35;20.29;134;N;@;0;81581;N;C;;;
11.02.2011;09:48:30.482;35;20.234;200;D;@;0;87570;N;C;T;;
11.02.2011;09:56:36.555;35;20.02;200;N;F;0;125391;N;C;;;
11.02.2011;09:56:36.557;35;20;100;N;F;0;125392;N;C;;;
11.02.2011;09:56:36.557;35;20.01;100;P;F;0;125393;N;C;;;
11.02.2011;09:56:36.557;35;20.03;100;T;F;0;125394;N;C;;;
11.02.2011;09:56:36.557;35;20.03;100;T;Q;0;125395;N;C;;X;
11.02.2011;09:57:03.151;35;19.98;100;P;@;0;126976;N;C;;;
11.02.2011;10:01:02.695;35;19.98;200;P;F;0;145175;N;C;;;
11.02.2011;10:09:36.216;35;19.98;300;P;F;0;185198;N;C;;;
11.02.2011;10:09:36.216;35;19.98;200;P;F;0;185199;N;C;;;
11.02.2011;10:09:36.218;35;19.98;200;T;F;0;185200;N;C;;;
11.02.2011;10:09:36.218;35;19.98;100;N;F;0;185201;N;C;;;
11.02.2011;10:09:36.226;35;19.98;300;P;F;0;185204;N;C;;;
11.02.2011;10:09:36.230;35;19.98;300;P;F;0;185205;N;C;;;
11.02.2011;10:09:36.230;35;19.98;100;P;F;0;185206;N;C;;;
11.02.2011;10:12:09.957;35;20.04;200;P;@;0;194065;N;C;;;
11.02.2011;10:12:09.959;35;20.04;100;P;@;0;194066;N;C;;;
11.02.2011;10:14:02.641;35;20.03;100;N;@;0;203299;N;C;;;
11.02.2011;10:14:02.641;35;20.04;100;N;@;0;203300;N;C;;;
11.02.2011;10:14:02.663;35;20.04;200;P;F;0;203308;N;C;;;
11.02.2011;10:14:02.663;35;20.04;100;N;F;0;203309;N;C;;;
11.02.2011;10:14:04.738;35;20.05;100;K;F;0;203413;N;C;;;
11.02.2011;10:21:24.039;35;20.01;100;D;@;0;230818;N;C;T;;
11.02.2011;10:22:28.580;35;20.02;572;D;@;0;235237;N;C;T;;
11.02.2011;10:25:29.837;35;20.01;150;T;@;0;248286;N;C;;;
11.02.2011;10:28:08.863;35;19.98;100;P;F;0;259154;N;C;;;
11.02.2011;10:28:15.361;35;19.98;200;P;@;0;259424;N;C;;;
11.02.2011;10:28:15.361;35;19.98;100;P;@;0;259425;N;C;;;
11.02.2011;10:28:22.487;35;20.0259;300;D;@;0;259760;N;C;T;;
11.02.2011;10:30:30.226;35;19.98;300;P;F;0;266543;N;C;;;
11.02.2011;10:30:30.232;35;19.98;300;P;F;0;266544;N;C;;;
11.02.2011;10:30:31.419;35;19.98;300;P;F;0;266617;N;C;;;
11.02.2011;10:30:31.421;35;19.98;100;P;F;0;266618;N;C;;;
11.02.2011;10:30:35.726;35;19.98;300;P;F;0;266783;N;C;;;
11.02.2011;10:30:35.914;35;19.9887;600;D;@;0;266812;N;C;T;;
11.02.2011;10:30:39.705;35;19.99;100;Z;F;0;267107;N;C;;;
11.02.2011;10:30:39.707;35;19.99;100;K;F;0;267108;N;C;;;
11.02.2011;10:31:01.706;35;19.99;100;K;F;0;268617;N;C;;;
11.02.2011;10:39:10.985;35;19.99;100;N;@;0;298711;N;C;;;
11.02.2011;10:39:13.002;35;19.98;100;N;@;0;298827;N;C;;;
11.02.2011;10:39:30.221;35;20.0046;100;D;@;0;300106;N;C;T;;
11.02.2011;10:42:29.469;35;19.99;200;N;@;0;312525;N;C;;;
11.02.2011;10:44:13.286;35;19.98;300;P;F;0;319641;N;C;;;
11.02.2011;10:44:13.286;35;19.98;400;P;F;0;319642;N;C;;;
11.02.2011;10:44:13.344;35;19.9841;400;D;@;0;319644;N;C;T;;
11.02.2011;10:45:56.011;35;19.9812;400;D;@;0;326363;N;C;T;;
11.02.2011;10:46:58.202;35;19.99;117;N;@;0;329521;N;C;;;
11.02.2011;10:46:58.206;35;19.98;300;P;F;0;329522;N;C;;;
11.02.2011;10:47:50.430;35;19.98;100;P;@;0;332358;N;C;;;
11.02.2011;10:47:59.691;35;19.98;100;Z;@;0;332595;N;C;;;
11.02.2011;10:47:59.695;35;19.98;190;Z;@;0;332596;N;C;;;
11.02.2011;10:47:59.825;35;19.98;190;N;F;0;332598;N;C;;;
11.02.2011;10:49:20.004;35;19.98;200;P;F;0;337764;N;C;;;
11.02.2011;10:49:20.801;35;19.98;3342;N;F;0;337785;N;C;;;
11.02.2011;10:49:20.805;35;19.99;100;P;@;0;337786;N;C;;;
11.02.2011;10:49:21.453;35;20;100;N;@;0;337808;N;C;;;
11.02.2011;10:50:44.675;35;19.98;100;P;@;0;346705;N;C;;;
11.02.2011;10:56:25.536;35;20.04;100;N;@;0;371869;N;C;;;
11.02.2011;10:56:25.684;35;20.016;2900;D;@;0;371872;N;C;T;;
11.02.2011;10:57:24.420;35;20.0016;125;D;@;0;375453;N;C;T;;
11.02.2011;11:00:09.983;35;19.992;200;D;@;0;384736;N;C;T;;
11.02.2011;11:10:54.886;35;19.98;200;P;F;0;420942;N;C;;;
11.02.2011;11:10:54.886;35;19.98;100;P;F;0;420943;N;C;;;
11.02.2011;11:10:54.888;35;19.98;100;Z;F;0;420944;N;C;;;
11.02.2011;11:10:54.888;35;19.98;100;Z;F;0;420945;N;C;;;
11.02.2011;11:10:54.888;35;19.98;100;N;F;0;420946;N;C;;;
11.02.2011;11:10:54.888;35;19.98;100;N;F;0;420947;N;C;;;
11.02.2011;11:15:15.139;35;19.98;100;N;F;0;432918;N;C;;;
11.02.2011;11:15:49.566;35;19.983;600;D;@;0;434561;N;C;T;;
11.02.2011;11:20:12.407;35;20.04;200;N;F;0;448332;N;C;;;
11.02.2011;11:20:46.551;35;20.04;100;P;@;0;449659;N;C;;;
11.02.2011;11:22:13.379;35;20.0105;1300;D;@;0;454794;N;C;T;;
11.02.2011;11:35:49.589;35;20.04;100;P;F;0;495919;N;C;;;
11.02.2011;11:35:49.589;35;20.04;100;P;F;0;495920;N;C;;;
11.02.2011;11:35:49.589;35;20.04;100;T;F;0;495921;N;C;;;
11.02.2011;11:35:49.589;35;20.04;100;T;F;0;495922;N;C;;;
11.02.2011;11:35:49.595;35;20.11;100;T;F;0;495923;N;C;;;
11.02.2011;11:35:49.617;35;20.17;100;N;F;0;495927;N;C;;;
11.02.2011;11:35:49.620;35;20.17;200;K;F;0;495929;N;C;;;
11.02.2011;11:35:56.678;35;20.04;100;D;@;0;496581;N;C;T;;
11.02.2011;11:36:32.926;35;20.03;300;D;@;0;497725;N;C;T;;
11.02.2011;11:36:32.950;35;20.04;100;C;F;0;497726;N;C;;;
11.02.2011;11:36:40.448;35;20.03;200;P;F;0;498010;N;C;;;
11.02.2011;11:36:40.448;35;20.03;100;N;F;0;498011;N;C;;;
11.02.2011;11:36:40.478;35;20.04;300;D;@;0;498012;N;C;T;;
11.02.2011;11:59:46.609;35;20;100;N;@;0;564560;N;C;;;
11.02.2011;12:04:04.078;35;20.04;200;D;@;0;575367;N;C;T;;
11.02.2011;12:04:04.136;35;20.05;100;N;F;0;575392;N;C;;;
11.02.2011;12:04:04.146;35;20.06;100;N;F;0;575416;N;C;;;
11.02.2011;12:04:05.210;35;20.06;100;P;F;0;575453;N;C;;;
11.02.2011;12:04:52.703;35;20.06;100;P;F;0;577487;N;C;;;
11.02.2011;12:16:58.260;35;20.04;100;K;F;0;606685;N;C;;;
11.02.2011;12:23:02.169;35;20.065;100;K;@;0;619311;N;C;;;
11.02.2011;12:26:02.280;35;20;100;N;@;0;625658;N;C;;;
11.02.2011;12:26:02.380;35;20.0287;500;D;@;0;625659;N;C;T;;
11.02.2011;12:26:46.188;35;20.065;100;K;@;0;627037;N;C;;;
11.02.2011;12:32:41.169;35;20;100;N;@;0;643190;N;C;;;
11.02.2011;12:35:13.974;35;20.03;100;K;@;0;652007;N;C;;;
11.02.2011;12:41:46.574;35;20.06;100;C;F;0;678370;N;C;;;
11.02.2011;12:47:16.497;35;20.06;100;T;F;0;693782;N;C;;;
11.02.2011;12:53:04.564;35;20.05;100;P;F;0;707043;N;C;;;
11.02.2011;12:58:50.555;35;20.05;100;C;F;0;722120;N;C;;;
11.02.2011;12:58:50.567;35;20.04;100;K;F;0;722121;N;C;;;
11.02.2011;13:04:16.112;35;19.99;100;K;@;0;753148;N;C;;;
11.02.2011;13:04:16.184;35;20.0165;270;D;@;0;753161;N;C;T;;
11.02.2011;13:06:58.367;35;19.98;250;N;@;0;765292;N;C;;;
11.02.2011;13:06:59.390;35;19.98;300;P;F;0;765332;N;C;;;
11.02.2011;13:06:59.390;35;19.98;100;P;F;0;765333;N;C;;;
11.02.2011;13:06:59.422;35;19.98;100;P;@;0;765334;N;C;;;
11.02.2011;13:07:00.012;35;19.98;200;P;F;0;765345;N;C;;;
11.02.2011;13:07:00.012;35;19.98;100;P;F;0;765346;N;C;;;
11.02.2011;13:07:00.072;35;19.9812;750;D;@;0;765351;N;C;T;;
11.02.2011;13:07:00.522;35;19.98;100;P;@;0;765362;N;C;;;
11.02.2011;13:07:10.580;35;19.98;100;P;@;0;765720;N;C;;;
11.02.2011;13:07:10.594;35;19.98;100;P;F;0;765722;N;C;;;
11.02.2011;13:09:11.472;35;19.98;100;P;@;0;771254;N;C;;;
11.02.2011;13:09:11.478;35;19.98;100;P;F;0;771267;N;C;;;
11.02.2011;13:09:11.490;35;19.98;100;K;F;0;771275;N;C;;;
11.02.2011;13:16:07.225;35;19.99;100;K;@;0;790937;N;C;;;
11.02.2011;13:16:14.037;35;19.99;100;P;@;0;791066;N;C;;;
11.02.2011;13:16:14.037;35;19.99;100;P;@;0;791067;N;C;;;
11.02.2011;13:20:03.297;35;19.98;100;P;@;0;799925;N;C;;;
11.02.2011;13:20:03.299;35;19.98;100;K;@;0;799926;N;C;;;
11.02.2011;13:20:05.307;35;19.98;100;P;@;0;800210;N;C;;;
11.02.2011;13:21:44.816;35;19.98;300;Z;@;0;806857;N;C;;;
11.02.2011;13:21:44.818;35;19.98;200;P;F;0;806858;N;C;;;
11.02.2011;13:21:55.183;35;19.98;100;K;F;0;807712;N;C;;;
11.02.2011;13:21:56.234;35;19.97;200;T;@;0;807737;N;C;;;
11.02.2011;13:21:56.238;35;19.97;100;N;@;0;807738;N;C;;;
11.02.2011;13:21:56.300;35;19.96;900;Z;@;0;807753;N;C;;;
11.02.2011;13:21:56.380;35;19.95;100;K;F;0;807760;N;C;;;
11.02.2011;13:21:56.460;35;19.95;200;D;F;0;807761;N;C;T;;
11.02.2011;13:21:58.299;35;19.95;200;K;F;0;807814;N;C;;;
11.02.2011;13:21:58.319;35;19.95;100;K;@;0;807815;N;C;;;
11.02.2011;13:22:08.855;35;19.95;575;K;F;0;808324;N;C;;;
11.02.2011;13:22:24.053;35;19.95;200;K;@;0;809262;N;C;;;
11.02.2011;13:22:24.125;35;19.95;666;K;@;0;809267;N;C;;;
11.02.2011;13:22:24.125;35;19.95;200;K;F;0;809268;N;C;;;
11.02.2011;13:22:24.347;35;19.95;100;K;@;0;809287;N;C;;;
11.02.2011;13:24:02.555;35;19.95;100;K;@;0;813067;N;C;;;
11.02.2011;13:24:22.964;35;19.95;300;K;@;0;814174;N;C;;;
11.02.2011;13:24:28.691;35;19.95;100;K;@;0;814671;N;C;;;
11.02.2011;13:27:45.097;35;19.96;300;N;@;0;824825;N;C;;;
11.02.2011;13:27:45.097;35;19.96;100;K;@;0;824826;N;C;;;
11.02.2011;13:27:45.099;35;19.96;100;Z;F;0;824827;N;C;;;
11.02.2011;13:27:45.103;35;19.96;100;K;F;0;824830;N;C;;;
11.02.2011;13:30:21.251;35;19.99;100;K;@;0;831726;N;C;;;
11.02.2011;13:39:24.230;35;20.02;100;N;@;0;853902;N;C;;;
11.02.2011;13:44:31.938;35;20.02;100;K;@;0;864673;N;C;;;
11.02.2011;13:44:33.488;35;20.02;100;K;F;0;864834;N;C;;;
11.02.2011;13:44:50.172;35;20.07;100;N;@;0;866517;N;C;;;
11.02.2011;13:44:50.176;35;20.08;200;T;F;0;866522;N;C;;;
11.02.2011;13:44:50.180;35;20.08;100;K;F;0;866524;N;C;;;
11.02.2011;13:44:50.300;35;20.07;100;N;@;0;866529;N;C;;;
11.02.2011;13:44:52.284;35;20.08;100;P;@;0;866642;N;C;;;
11.02.2011;13:45:03.442;35;20.07;100;K;F;0;867015;N;C;;;
11.02.2011;13:48:41.480;35;20.08;100;P;F;0;878340;N;C;;;
11.02.2011;13:53:10.608;35;20.08;100;P;F;0;888498;N;C;;;
11.02.2011;13:53:54.734;35;20.07;100;K;@;0;889867;N;C;;;
11.02.2011;13:57:49.424;35;20.07;100;K;@;0;900211;N;C;;;
11.02.2011;14:06:19.109;35;20.01;100;K;F;0;938607;N;C;;;
11.02.2011;14:07:13.032;35;19.97;100;N;F;0;942286;N;C;;;
11.02.2011;14:07:13.034;35;19.97;200;K;F;0;942287;N;C;;;
11.02.2011;14:07:13.040;35;19.95;150;K;F;0;942288;N;C;;;
11.02.2011;14:07:13.044;35;19.95;100;K;F;0;942289;N;C;;;
11.02.2011;14:07:53.658;35;20.01;100;K;@;0;944943;N;C;;;
11.02.2011;14:14:57.535;35;20.01;100;K;@;0;967499;N;C;;;
11.02.2011;14:19:06.022;35;20.01;100;K;F;0;980343;N;C;;;
11.02.2011;14:22:28.533;35;20;100;K;@;0;991669;N;C;;;
11.02.2011;14:22:28.769;35;19.96;100;Z;@;0;991675;N;C;;;
11.02.2011;14:22:29.061;35;19.96;100;Z;@;0;991689;N;C;;;
11.02.2011;14:22:29.283;35;19.95;1287;D;@;0;991694;N;C;T;;
11.02.2011;14:24:08.477;35;19.972;100;D;@;0;998155;N;C;T;;
11.02.2011;14:32:11.780;35;20;100;K;@;0;1026661;N;C;;;
11.02.2011;14:35:10.166;35;19.95;100;K;F;0;1039776;N;C;;;
11.02.2011;14:35:10.244;35;20.02;100;P;@;0;1039778;N;C;;;
11.02.2011;14:37:18.978;35;20.016;200;D;@;0;1049065;N;C;T;;
11.02.2011;14:40:30.784;35;20.01;100;K;F;0;1056963;N;C;;;
11.02.2011;14:50:24.445;35;20.01;100;N;@;0;1091008;N;C;;;
11.02.2011;14:50:24.513;35;20.01;100;K;@;0;1091015;N;C;;;
11.02.2011;14:50:24.535;35;20.01;100;K;@;0;1091016;N;C;;;
11.02.2011;14:52:24.022;35;20.06;100;N;F;0;1100161;N;C;;;
11.02.2011;14:52:24.024;35;20.06;100;K;F;0;1100162;N;C;;;
11.02.2011;14:52:24.026;35;20.06;100;K;F;0;1100163;N;C;;;
11.02.2011;14:54:16.455;35;20.03;100;D;@;0;1106066;N;C;N;;
11.02.2011;14:54:16.455;35;20.03;100;D;@;0;1106067;N;C;N;;
11.02.2011;14:54:16.479;35;20.02;200;D;@;0;1106068;N;C;T;;
11.02.2011;14:54:16.551;35;20.05;100;N;@;0;1106069;N;C;;;
11.02.2011;14:55:35.103;35;20.05;100;T;@;0;1110397;N;C;;;
11.02.2011;14:58:27.899;35;20.01;100;K;F;0;1122594;N;C;;;
11.02.2011;15:04:01.997;35;20.05;100;K;@;0;1145921;N;C;;;
11.02.2011;15:04:02.009;35;20.05;100;C;@;0;1145922;N;C;;;
11.02.2011;15:04:09.181;35;20.08;400;P;@;0;1147851;N;C;;;
11.02.2011;15:04:09.183;35;20.08;100;K;@;0;1147854;N;C;;;
11.02.2011;15:04:09.279;35;20.08;100;D;@;0;1147858;N;C;T;;
11.02.2011;15:04:19.181;35;20.08;100;Z;@;0;1148373;N;C;;;
11.02.2011;15:04:19.181;35;20.08;100;P;@;0;1148374;N;C;;;
11.02.2011;15:04:29.182;35;20.08;100;P;@;0;1148843;N;C;;;
11.02.2011;15:04:39.193;35;20.08;100;P;@;0;1149284;N;C;;;
11.02.2011;15:08:33.479;35;20.08;100;P;F;0;1170515;N;C;;;
11.02.2011;15:08:33.483;35;20.1;400;Z;@;0;1170516;N;C;;;
11.02.2011;15:08:43.485;35;20.1;100;Z;@;0;1172146;N;C;;;
11.02.2011;15:08:43.485;35;20.1;100;T;@;0;1172147;N;C;;;
11.02.2011;15:08:53.484;35;20.1;100;Z;@;0;1172889;N;C;;;
11.02.2011;15:08:54.032;35;20.1;200;Z;F;0;1172904;N;C;;;
11.02.2011;15:10:55.298;35;20.2;100;J;@;0;1185043;N;C;;;
11.02.2011;15:10:55.361;35;20.1;100;C;F;0;1185047;N;C;;;
11.02.2011;15:11:05.306;35;20.2;100;K;@;0;1185834;N;C;;;
11.02.2011;15:16:02.439;35;20.1965;100;D;@;0;1206529;N;C;T;;
11.02.2011;15:16:03.220;35;20.2;100;T;@;0;1206554;N;C;;;
11.02.2011;15:16:03.368;35;20.22;100;N;@;0;1206558;N;C;;;
11.02.2011;15:16:04.615;35;20.24;100;N;@;0;1206598;N;C;;;
11.02.2011;15:16:04.761;35;20.29;100;N;@;0;1206604;N;C;;;
11.02.2011;15:16:59.378;35;20.28;100;K;F;0;1211040;N;C;;;
11.02.2011;15:16:59.380;35;20.28;100;K;@;0;1211041;N;C;;;
11.02.2011;15:17:01.204;35;20.3;100;N;@;0;1211213;N;C;;;
11.02.2011;15:17:50.379;35;20.28;100;K;F;0;1215629;N;C;;;
11.02.2011;15:18:18.078;35;20.29;100;K;@;0;1216923;N;C;;;
11.02.2011;15:19:09.807;35;20.25;100;K;@;0;1219254;N;C;;;
11.02.2011;15:19:19.171;35;20.295;100;K;@;0;1219695;N;C;;;
11.02.2011;15:20:34.335;35;20.3;100;N;@;0;1225810;N;C;;;
